Time,Open,High,Low,Close,IV
20240216-15:04,4660960.0,4661165.0,4652362.5,4652845.0,0.19871921738820217
20240216-15:05,4654065.0,4656875.0,4653397.5,4655612.5,0.20025660783883184
20240216-15:06,4655635.0,4657152.5,4653792.5,4653792.5,0.19993933789660331
20240216-15:07,4653792.5,4655225.0,4649862.5,4650485.0,0.1994600667791797
20240216-15:08,4649505.0,4652552.5,4649505.0,4651917.5,0.1992974734833424
20240216-15:09,4651672.5,4651942.5,4650517.5,4651245.0,0.19899410496827852
20240216-15:10,4651640.0,4653877.5,4651102.5,4653547.5,0.1986509378109623
20240216-15:11,4653585.0,4655665.0,4653125.0,4653455.0,0.19762232383536577
20240216-15:12,4653747.5,4654775.0,4646887.5,4647567.5,0.1977094587159179
20240216-15:13,4647727.5,4651905.0,4647727.5,4650267.5,0.19683264369854106
20240216-15:14,4650277.5,4652345.0,4648662.5,4648662.5,0.19657792354220086
20240216-15:15,4649280.0,4651587.5,4648847.5,4650650.0,0.19735724538349714
20240216-15:16,4650705.0,4650727.5,4648587.5,4649215.0,0.19808665530000055
20240216-15:17,4648790.0,4650657.5,4648682.5,4649995.0,0.19767728097070342
20240216-15:18,4649895.0,4650560.0,4648617.5,4649582.5,0.19740600845476278
20240216-15:19,4649642.5,4651327.5,4649282.5,4649282.5,0.19674883681335734
20240216-15:20,4649327.5,4649585.0,4645617.5,4645867.5,0.19828392003669634
20240216-15:21,4646232.5,4649735.0,4646232.5,4648770.0,0.19846756262743093
20240216-15:22,4648770.0,4649622.5,4647825.0,4649622.5,0.19741707921810084
20240216-15:23,4649145.0,4650825.0,4648690.0,4648885.0,0.1951108129591407
20240216-15:24,4648812.5,4649495.0,4646340.0,4646595.0,0.19598978315345314
20240216-15:25,4646607.5,4647352.5,4645997.5,4647080.0,0.19636211755199803
20240216-15:26,4647075.0,4648235.0,4646672.5,4647630.0,0.1964131750662181
20240216-15:27,4647680.0,4648100.0,4646982.5,4647445.0,0.1971702245539397
20240216-15:28,4647497.5,4648017.5,4647262.5,4647527.5,0.19618621872599862
20240216-15:29,4647495.0,4647995.0,4647127.5,4647250.0,0.19399569745174572
20240219-09:15,4652432.5,4657425.0,4652432.5,4655267.5,0.21680824606122456
20240219-09:16,4655410.0,4658862.5,4655410.0,4658822.5,0.21768197151166663
20240219-09:17,4658905.0,4659862.5,4658177.5,4659540.0,0.21501562313166664
20240219-09:18,4659650.0,4660205.0,4658540.0,4659305.0,0.21365137954166669
20240219-09:19,4659210.0,4659622.5,4657510.0,4658830.0,0.21513795803166663
20240219-09:20,4659400.0,4659947.5,4657377.5,4657922.5,0.21441963204049386
20240219-09:21,4657920.0,4657920.0,4656770.0,4657337.5,0.21567374235064826
20240219-09:22,4657230.0,4658942.5,4657230.0,4657260.0,0.21604593254060991
20240219-09:23,4657407.5,4657407.5,4655125.0,4656572.5,0.217294546451431
20240219-09:24,4656985.0,4657725.0,4656185.0,4656185.0,0.21692897020834423
20240219-09:25,4655930.0,4656050.0,4653765.0,4654855.0,0.21588706796978455
20240219-09:26,4654827.5,4655245.0,4652685.0,4652785.0,0.21592332487610028
20240219-09:27,4652965.0,4655267.5,4652610.0,4654197.5,0.2166773874665828
20240219-09:28,4653780.0,4654040.0,4651565.0,4651820.0,0.21784187242789127
20240219-09:29,4651747.5,4651747.5,4649595.0,4650292.5,0.2178233332113905
20240219-09:30,4649845.0,4650577.5,4648062.5,4648312.5,0.21872216345584788
20240219-09:31,4648435.0,4651805.0,4647225.0,4651412.5,0.22014413921187848
20240219-09:32,4650835.0,4651645.0,4650165.0,4651420.0,0.22057128331196105
20240219-09:33,4651377.5,4654130.0,4650285.0,4653657.5,0.2202080341926464
20240219-09:34,4653790.0,4653790.0,4651227.5,4651440.0,0.2194107503447679
20240219-09:35,4651580.0,4652775.0,4649972.5,4650197.5,0.219689710081472
20240219-09:36,4650100.0,4652737.5,4649767.5,4652737.5,0.2194289364295071
20240219-09:37,4652862.5,4653155.0,4651680.0,4652355.0,0.2187113587412028
20240219-09:38,4652407.5,4652815.0,4651550.0,4651675.0,0.21840263191382298
20240219-09:39,4651675.0,4651677.5,4643360.0,4643360.0,0.218603991011888
20240219-09:40,4644515.0,4647582.5,4644170.0,4646057.5,0.21859055199979832
20240219-09:41,4646822.5,4649545.0,4646052.5,4649000.0,0.21821291484977373
20240219-09:42,4648510.0,4649650.0,4647212.5,4648392.5,0.21823454761264308
20240219-09:43,4648580.0,4650565.0,4648285.0,4650565.0,0.2163125564665252
20240219-09:44,4650522.5,4650565.0,4646727.5,4647332.5,0.2159983532208224
20240219-09:45,4647295.0,4648620.0,4645182.5,4648412.5,0.21713505702290742
20240219-09:46,4648520.0,4649315.0,4647062.5,4647462.5,0.21675304272867982
20240219-09:47,4647565.0,4650322.5,4647282.5,4649737.5,0.21481740164113028
20240219-09:48,4649717.5,4650242.5,4648772.5,4648815.0,0.2139999868660831
20240219-09:49,4649287.5,4649287.5,4648150.0,4648325.0,0.21470755686102755
20240219-09:50,4648347.5,4648347.5,4642325.0,4642650.0,0.21297085098095878
20240219-09:51,4642697.5,4644570.0,4641537.5,4641790.0,0.21125223892892084
20240219-09:52,4642277.5,4644572.5,4640572.5,4644532.5,0.20931972765796145
20240219-09:53,4644265.0,4649882.5,4643850.0,4649882.5,0.20935734170829307
20240219-09:54,4649725.0,4654112.5,4649725.0,4650142.5,0.20661933646686662
20240219-09:55,4649862.5,4650467.5,4647552.5,4648505.0,0.2079776047613401
20240219-09:56,4648617.5,4649042.5,4644207.5,4645520.0,0.20797518807506438
20240219-09:57,4644957.5,4649812.5,4644210.0,4649812.5,0.20777892023465036
20240219-09:58,4649325.0,4649325.0,4646285.0,4647702.5,0.2079506836965695
20240219-09:59,4647702.5,4647702.5,4644802.5,4645350.0,0.20795103692307382
20240219-10:00,4645437.5,4649102.5,4645275.0,4648307.5,0.20788797070822887
20240219-10:01,4648460.0,4649167.5,4647165.0,4648777.5,0.20804878980938218
20240219-10:02,4648982.5,4651440.0,4648422.5,4651167.5,0.20688851407149386
20240219-10:03,4651285.0,4651452.5,4649607.5,4650400.0,0.2066707546231566
20240219-10:04,4650497.5,4651035.0,4648750.0,4649260.0,0.20804033741743494
20240219-10:05,4649285.0,4652107.5,4649260.0,4649802.5,0.20771002836441907
20240219-10:06,4650272.5,4651592.5,4650140.0,4651587.5,0.2079184507454001
20240219-10:07,4651440.0,4653102.5,4650917.5,4652442.5,0.2083088104493527
20240219-10:08,4652017.5,4657565.0,4652017.5,4656772.5,0.20781573052152394
20240219-10:09,4656737.5,4657200.0,4655207.5,4656345.0,0.20691597375653503
20240219-10:10,4656550.0,4656855.0,4654672.5,4654682.5,0.2073668263598843
20240219-10:11,4654667.5,4656672.5,4654580.0,4654917.5,0.20845116668944239
20240219-10:12,4654830.0,4656080.0,4653910.0,4655430.0,0.20910065824827395
20240219-10:13,4655707.5,4656072.5,4653607.5,4653607.5,0.20910214393905993
20240219-10:14,4652750.0,4655690.0,4652750.0,4654815.0,0.2080211223166227
20240219-10:15,4655140.0,4656435.0,4654355.0,4654355.0,0.20728426745069933
20240219-10:16,4654330.0,4657585.0,4654330.0,4655157.5,0.20735962569110927
20240219-10:17,4655120.0,4655617.5,4654362.5,4654402.5,0.20695312200082372
20240219-10:18,4654340.0,4655565.0,4653312.5,4653902.5,0.20678444967967513
20240219-10:19,4653902.5,4653902.5,4650992.5,4652352.5,0.20503764638551472
20240219-10:20,4652307.5,4654070.0,4652257.5,4653580.0,0.20487677612257102
20240219-10:21,4653465.0,4660717.5,4653380.0,4660717.5,0.2046283420142844
20240219-10:22,4659865.0,4660532.5,4657812.5,4658822.5,0.20314600975588645
20240219-10:23,4658802.5,4663370.0,4658220.0,4663252.5,0.20276446708379334
20240219-10:24,4663210.0,4665952.5,4661392.5,4663507.5,0.2026478559393966
20240219-10:25,4663392.5,4665335.0,4662447.5,4663430.0,0.20333113427535696
20240219-10:26,4663325.0,4663817.5,4661750.0,4662540.0,0.20337925014122352
20240219-10:27,4662417.5,4663442.5,4661347.5,4662485.0,0.2033527432407497
20240219-10:28,4662662.5,4663012.5,4661682.5,4661817.5,0.20346520312791527
20240219-10:29,4662110.0,4662957.5,4661782.5,4662200.0,0.2037623154181651
20240219-10:30,4662370.0,4662500.0,4660920.0,4661367.5,0.20300736165181862
20240219-10:31,4661467.5,4661845.0,4660200.0,4661107.5,0.20274140986103656
20240219-10:32,4661327.5,4662757.5,4660457.5,4661905.0,0.20299314500108628
20240219-10:33,4661855.0,4662707.5,4661237.5,4662707.5,0.20297068416691078
20240219-10:34,4662707.5,4662950.0,4661120.0,4661120.0,0.20318960112312187
20240219-10:35,4661120.0,4661842.5,4658615.0,4659262.5,0.20199375523836954
20240219-10:36,4659282.5,4659842.5,4656555.0,4659147.5,0.20093804378968766
20240219-10:37,4659127.5,4661057.5,4658105.0,4659077.5,0.19983089146126265
20240219-10:38,4659625.0,4660822.5,4659197.5,4660820.0,0.1998888039085171
20240219-10:39,4660800.0,4663745.0,4660625.0,4663382.5,0.20035489346742114
20240219-10:40,4663360.0,4664195.0,4661437.5,4661442.5,0.20115294483294144
20240219-10:41,4661487.5,4662380.0,4660735.0,4662185.0,0.20082273899368883
20240219-10:42,4662170.0,4662387.5,4661300.0,4661472.5,0.20090423824196352
20240219-10:43,4661510.0,4662730.0,4660337.5,4662195.0,0.2005057686654091
20240219-10:44,4662057.5,4662297.5,4660942.5,4661305.0,0.20059693075281437
20240219-10:45,4661957.5,4662800.0,4660787.5,4662612.5,0.200630658508593
20240219-10:46,4662627.5,4663410.0,4661350.0,4661830.0,0.2008574955645731
20240219-10:47,4661857.5,4663162.5,4661217.5,4663020.0,0.20082016574972322
20240219-10:48,4663045.0,4663217.5,4662077.5,4662710.0,0.20124164534832328
20240219-10:49,4662790.0,4664460.0,4662730.0,4663022.5,0.20109460274357993
20240219-10:50,4662687.5,4663295.0,4662202.5,4662432.5,0.20044327698866762
20240219-10:51,4662380.0,4663202.5,4662225.0,4662822.5,0.2003796252278621
20240219-10:52,4662805.0,4663962.5,4661640.0,4663160.0,0.20025989262549151
20240219-10:53,4663185.0,4664007.5,4662170.0,4663855.0,0.20022931964446805
20240219-10:54,4663845.0,4669947.5,4663845.0,4667217.5,0.19892723514276717
20240219-10:55,4667732.5,4668820.0,4666482.5,4666615.0,0.19974155706488353
20240219-10:56,4667575.0,4668782.5,4667237.5,4667940.0,0.19911927078782982
20240219-10:57,4668150.0,4669492.5,4667847.5,4668050.0,0.19849602515820886
20240219-10:58,4668050.0,4672165.0,4668050.0,4671175.0,0.1990632893720476
20240219-10:59,4670695.0,4672302.5,4670387.5,4670925.0,0.19965583289526861
20240219-11:00,4671297.5,4673345.0,4671232.5,4673315.0,0.1986222254052859
20240219-11:01,4673310.0,4675272.5,4672540.0,4672570.0,0.1981845923076911
20240219-11:02,4672255.0,4676400.0,4672255.0,4675777.5,0.19826353916766623
20240219-11:03,4675882.5,4678255.0,4675820.0,4676717.5,0.19895532725328083
20240219-11:04,4676572.5,4676907.5,4673472.5,4673882.5,0.1981202059922981
20240219-11:05,4674007.5,4675742.5,4674007.5,4675077.5,0.19860903922261652
20240219-11:06,4674997.5,4675167.5,4673390.0,4673397.5,0.19889123436519546
20240219-11:07,4673980.0,4674357.5,4672297.5,4673252.5,0.1982843465995669
20240219-11:08,4673252.5,4673760.0,4672380.0,4673357.5,0.1982446460315132
20240219-11:09,4673330.0,4674592.5,4671555.0,4674542.5,0.19768667265562984
20240219-11:10,4674595.0,4676990.0,4674362.5,4676437.5,0.19855271972711022
20240219-11:11,4676547.5,4676665.0,4674070.0,4674832.5,0.1988573338547774
20240219-11:12,4675337.5,4676027.5,4674615.0,4675490.0,0.19900289300438873
20240219-11:13,4675665.0,4675687.5,4674695.0,4675135.0,0.19904176772578377
20240219-11:14,4675060.0,4677167.5,4674765.0,4676975.0,0.1995186840773873
20240219-11:15,4676947.5,4681095.0,4676925.0,4679962.5,0.19974844656694596
20240219-11:16,4680115.0,4684680.0,4679887.5,4684680.0,0.2006025767874834
20240219-11:17,4684627.5,4684917.5,4681817.5,4683035.0,0.20081774042277478
20240219-11:18,4682872.5,4685882.5,4682775.0,4685817.5,0.2020273475014961
20240219-11:19,4685585.0,4687270.0,4685072.5,4685810.0,0.2028185430678415
20240219-11:20,4686037.5,4688162.5,4685670.0,4685670.0,0.2022525024867226
20240219-11:21,4685757.5,4686057.5,4681602.5,4682435.0,0.2005970673377856
20240219-11:22,4682892.5,4684190.0,4681832.5,4681907.5,0.20005179080508656
20240219-11:23,4681105.0,4682210.0,4680095.0,4681345.0,0.19926826221007857
20240219-11:24,4681250.0,4682197.5,4680450.0,4680450.0,0.19965373350909676
20240219-11:25,4680575.0,4680577.5,4678270.0,4678767.5,0.19857513325414647
20240219-11:26,4678702.5,4679992.5,4677550.0,4679770.0,0.19856126196970472
20240219-11:27,4679370.0,4679370.0,4675915.0,4675932.5,0.1988922347282043
20240219-11:28,4676280.0,4678372.5,4675957.5,4676992.5,0.19935657334251347
20240219-11:29,4676862.5,4677522.5,4676127.5,4676995.0,0.1996167852124103
20240219-11:30,4677152.5,4677787.5,4676282.5,4676602.5,0.19961072034704588
20240219-11:31,4676562.5,4676977.5,4673327.5,4674137.5,0.19910786172670653
20240219-11:32,4674197.5,4674220.0,4667867.5,4669390.0,0.19746058727460344
20240219-11:33,4669412.5,4672627.5,4667790.0,4672627.5,0.1964243402949754
20240219-11:34,4672580.0,4674307.5,4672317.5,4672317.5,0.19506123507745432
20240219-11:35,4672580.0,4672615.0,4670342.5,4672615.0,0.1963125259237181
20240219-11:36,4672652.5,4674585.0,4672652.5,4673725.0,0.19671851920147956
20240219-11:37,4673400.0,4673400.0,4671187.5,4672305.0,0.1972993882794311
20240219-11:38,4672172.5,4673432.5,4671255.0,4672677.5,0.19786602132566936
20240219-11:39,4672727.5,4672727.5,4671312.5,4671312.5,0.198122701275462
20240219-11:40,4671270.0,4673507.5,4671215.0,4673115.0,0.1981854921735025
20240219-11:41,4673190.0,4673272.5,4672070.0,4673185.0,0.19835567825385303
20240219-11:42,4672737.5,4674562.5,4672662.5,4674562.5,0.1985140896410224
20240219-11:43,4674495.0,4674890.0,4673550.0,4673897.5,0.19850582087823182
20240219-11:44,4673742.5,4676245.0,4673310.0,4676057.5,0.19841049487265208
20240219-11:45,4676027.5,4676762.5,4675565.0,4675872.5,0.19886507329416425
20240219-11:46,4675595.0,4675780.0,4674250.0,4675780.0,0.19926553918997858
20240219-11:47,4675780.0,4676600.0,4675100.0,4675100.0,0.19985056083088384
20240219-11:48,4675112.5,4675747.5,4674127.5,4675747.5,0.19984862698354597
20240219-11:49,4675767.5,4675767.5,4674200.0,4674482.5,0.20015628484628445
20240219-11:50,4674817.5,4675430.0,4674057.5,4675267.5,0.19971508544757852
20240219-11:51,4675320.0,4675572.5,4674325.0,4674502.5,0.20016175957396137
20240219-11:52,4674562.5,4678390.0,4674287.5,4677202.5,0.19990606044195794
20240219-11:53,4677242.5,4678495.0,4677240.0,4678095.0,0.19998185518515665
20240219-11:54,4678152.5,4679407.5,4678140.0,4678360.0,0.19875096214906746
20240219-11:55,4678292.5,4678642.5,4677410.0,4677767.5,0.1995199166700439
20240219-11:56,4678152.5,4680742.5,4678137.5,4680675.0,0.19794982157841137
20240219-11:57,4680450.0,4683172.5,4680450.0,4682250.0,0.19764810537287575
20240219-11:58,4682250.0,4682252.5,4680042.5,4681152.5,0.1979491673211338
20240219-11:59,4681185.0,4681185.0,4679612.5,4679677.5,0.19888017810907366
20240219-12:00,4679395.0,4679762.5,4677972.5,4678685.0,0.19861829469766593
20240219-12:01,4678742.5,4679842.5,4677217.5,4677217.5,0.19925616755112324
20240219-12:02,4676845.0,4677262.5,4673510.0,4674655.0,0.1994082888096086
20240219-12:03,4675392.5,4676932.5,4675392.5,4676395.0,0.19934187067530176
20240219-12:04,4676382.5,4678160.0,4676230.0,4677755.0,0.19928190073095658
20240219-12:05,4677755.0,4678437.5,4676772.5,4677977.5,0.19884763769211095
20240219-12:06,4678007.5,4679792.5,4677977.5,4678912.5,0.19812100421811474
20240219-12:07,4678812.5,4679407.5,4678122.5,4678122.5,0.19821939216163745
20240219-12:08,4678122.5,4679607.5,4677412.5,4679607.5,0.1983296185635459
20240219-12:09,4679702.5,4680307.5,4679010.0,4679667.5,0.1977585048006888
20240219-12:10,4679382.5,4680562.5,4679085.0,4679287.5,0.19792882212259152
20240219-12:11,4679412.5,4680970.0,4679402.5,4680535.0,0.19808053443300888
20240219-12:12,4680565.0,4680990.0,4679947.5,4680397.5,0.19848517713974698
20240219-12:13,4680412.5,4682107.5,4679977.5,4682102.5,0.19862849429495238
20240219-12:14,4681945.0,4682292.5,4679240.0,4679965.0,0.1987043880120587
20240219-12:15,4680167.5,4681115.0,4679125.0,4680155.0,0.19869956386755142
20240219-12:16,4680132.5,4680292.5,4678950.0,4680132.5,0.19889108916860207
20240219-12:17,4680132.5,4681142.5,4679512.5,4679577.5,0.1987728115406669
20240219-12:18,4679400.0,4679615.0,4678245.0,4678315.0,0.19891870053012
20240219-12:19,4678297.5,4678682.5,4677887.5,4677930.0,0.19956790006035555
20240219-12:20,4677997.5,4677997.5,4676565.0,4677147.5,0.1997064990227453
20240219-12:21,4677282.5,4681492.5,4677197.5,4681480.0,0.1988254278811899
20240219-12:22,4681455.0,4681842.5,4681002.5,4681012.5,0.19863236270189746
20240219-12:23,4680565.0,4680717.5,4679097.5,4679520.0,0.19846316576229736
20240219-12:24,4679505.0,4680867.5,4679255.0,4679805.0,0.19877320522368194
20240219-12:25,4679805.0,4679997.5,4678700.0,4679455.0,0.19913679899031778
20240219-12:26,4679115.0,4679145.0,4677050.0,4677610.0,0.2012177774381812
20240219-12:27,4678162.5,4678230.0,4677190.0,4677332.5,0.20169357176245076
20240219-12:28,4677275.0,4677585.0,4676435.0,4677275.0,0.20111203900165556
20240219-12:29,4677275.0,4677275.0,4675400.0,4676125.0,0.20067931473230236
20240219-12:30,4676105.0,4677862.5,4675947.5,4676185.0,0.20160773014502179
20240219-12:31,4676120.0,4677177.5,4676120.0,4677095.0,0.2019178990780993
20240219-12:32,4677095.0,4677410.0,4676172.5,4677292.5,0.20220453308882094
20240219-12:33,4677357.5,4678685.0,4677152.5,4678497.5,0.20150825503246114
20240219-12:34,4678595.0,4678607.5,4677062.5,4677100.0,0.20137611879381376
20240219-12:35,4677125.0,4677250.0,4676055.0,4676832.5,0.20175059254128236
20240219-12:36,4676835.0,4677740.0,4676065.0,4676122.5,0.2017705728018732
20240219-12:37,4676122.5,4678482.5,4676062.5,4678480.0,0.20188129045971057
20240219-12:38,4678190.0,4678502.5,4676990.0,4678395.0,0.20147800985818937
20240219-12:39,4678370.0,4681357.5,4678335.0,4679887.5,0.1993402069487021
20240219-12:40,4679662.5,4680945.0,4678905.0,4678922.5,0.19913140394475926
20240219-12:41,4678920.0,4680872.5,4678332.5,4680505.0,0.1993453310737563
20240219-12:42,4680520.0,4683977.5,4680520.0,4682227.5,0.1991600352064511
20240219-12:43,4682232.5,4682232.5,4678962.5,4680657.5,0.19856716036462363
20240219-12:44,4680725.0,4681225.0,4679415.0,4680360.0,0.19827940604450683
20240219-12:45,4680100.0,4681117.5,4679870.0,4680875.0,0.19899842596679843
20240219-12:46,4680875.0,4680900.0,4679572.5,4679742.5,0.19880226288668817
20240219-12:47,4679507.5,4679860.0,4679267.5,4679367.5,0.1986052269092335
20240219-12:48,4679370.0,4679370.0,4678022.5,4678270.0,0.19916299853004818
20240219-12:49,4678270.0,4678907.5,4677345.0,4677957.5,0.1998358592880168
20240219-12:50,4677910.0,4679195.0,4677650.0,4679172.5,0.19997145372234637
20240219-12:51,4679197.5,4680365.0,4679025.0,4679025.0,0.19853890762302862
20240219-12:52,4679025.0,4679025.0,4677750.0,4677902.5,0.19970073953508805
20240219-12:53,4677905.0,4678297.5,4677717.5,4677875.0,0.20120479748341089
20240219-12:54,4677875.0,4678862.5,4677247.5,4678815.0,0.20071038647404374
20240219-12:55,4678490.0,4679375.0,4677922.5,4679322.5,0.19963877632430516
20240219-12:56,4679322.5,4680847.5,4679170.0,4680750.0,0.1988963673974789
20240219-12:57,4680802.5,4681397.5,4679285.0,4679550.0,0.19921017423644927
20240219-12:58,4679522.5,4680397.5,4679437.5,4680367.5,0.19964388839489156
20240219-12:59,4680377.5,4681437.5,4679917.5,4679917.5,0.19961893073732634
20240219-13:00,4679827.5,4681327.5,4679690.0,4680612.5,0.19939495742129593
20240219-13:01,4680537.5,4680727.5,4679617.5,4679647.5,0.19937306950268951
20240219-13:02,4679805.0,4679872.5,4677082.5,4678790.0,0.19965013437630075
20240219-13:03,4679287.5,4684407.5,4679232.5,4683600.0,0.1985835545503375
20240219-13:04,4683520.0,4683520.0,4678145.0,4678535.0,0.1981722077715326
20240219-13:05,4678237.5,4679200.0,4677860.0,4678597.5,0.19878915358272697
20240219-13:06,4678790.0,4678940.0,4678010.0,4678827.5,0.1992415581633292
20240219-13:07,4678875.0,4681485.0,4678800.0,4680697.5,0.1980512066860422
20240219-13:08,4680697.5,4680697.5,4678747.5,4679132.5,0.1981370610632957
20240219-13:09,4678990.0,4681492.5,4678990.0,4681492.5,0.19849497485585035
20240219-13:10,4680847.5,4682585.0,4680802.5,4682367.5,0.1983707447382539
20240219-13:11,4682372.5,4682372.5,4681595.0,4681747.5,0.1981068416197521
20240219-13:12,4681625.0,4686045.0,4681272.5,4684495.0,0.19865834900384038
20240219-13:13,4684727.5,4684772.5,4681847.5,4683072.5,0.19833354051177698
20240219-13:14,4683245.0,4684640.0,4683220.0,4684182.5,0.19876950330405116
20240219-13:15,4684012.5,4685097.5,4683235.0,4684890.0,0.199648223328921
20240219-13:16,4684915.0,4684932.5,4683400.0,4683650.0,0.20017528263826045
20240219-13:17,4683702.5,4684260.0,4683017.5,4683835.0,0.20031861358592065
20240219-13:18,4683592.5,4683592.5,4681337.5,4681845.0,0.19970884686993393
20240219-13:19,4681842.5,4682645.0,4681025.0,4681670.0,0.19930710637565513
20240219-13:20,4681660.0,4681740.0,4680282.5,4680695.0,0.19847428098908962
20240219-13:21,4680682.5,4680875.0,4679712.5,4680467.5,0.19815703456323408
20240219-13:22,4680352.5,4681492.5,4680312.5,4680900.0,0.1983101769920205
20240219-13:23,4681087.5,4681087.5,4678892.5,4679472.5,0.19825694180317846
20240219-13:24,4679320.0,4681130.0,4678782.5,4681130.0,0.19839071366977157
20240219-13:25,4681192.5,4681192.5,4679267.5,4679910.0,0.1987623124118021
20240219-13:26,4680062.5,4680147.5,4679177.5,4679390.0,0.198753345176082
20240219-13:27,4679267.5,4679285.0,4678047.5,4678112.5,0.19975189614889433
20240219-13:28,4678117.5,4678117.5,4673230.0,4675982.5,0.19919581723217583
20240219-13:29,4675850.0,4675867.5,4671095.0,4675347.5,0.19868892194152685
20240219-13:30,4675327.5,4676412.5,4672672.5,4673317.5,0.19880088671480353
20240219-13:31,4673500.0,4677205.0,4673017.5,4676332.5,0.19869453046897975
20240219-13:32,4676335.0,4676335.0,4673832.5,4674357.5,0.19885093463280962
20240219-13:33,4674390.0,4676667.5,4674280.0,4676207.5,0.19909737629059124
20240219-13:34,4676450.0,4678197.5,4675932.5,4677550.0,0.19918476271013943
20240219-13:35,4677997.5,4678750.0,4677225.0,4677255.0,0.1986360142292951
20240219-13:36,4677882.5,4677895.0,4675315.0,4675670.0,0.19883355793858998
20240219-13:37,4675670.0,4675795.0,4675032.5,4675480.0,0.1989364967230483
20240219-13:38,4675480.0,4675882.5,4674230.0,4675465.0,0.19900653378703995
20240219-13:39,4675445.0,4677762.5,4675230.0,4677520.0,0.19866152436410142
20240219-13:40,4677520.0,4677520.0,4674725.0,4675930.0,0.19886525465558064
20240219-13:41,4676240.0,4677355.0,4676240.0,4676740.0,0.1989761350450399
20240219-13:42,4676740.0,4678972.5,4676607.5,4678897.5,0.19862174573420333
20240219-13:43,4678795.0,4679087.5,4677450.0,4677457.5,0.197681402002905
20240219-13:44,4677457.5,4678845.0,4676817.5,4678720.0,0.19845398579831766
20240219-13:45,4678802.5,4680157.5,4678202.5,4679165.0,0.19720075827106762
20240219-13:46,4679325.0,4681272.5,4678722.5,4680842.5,0.19712348970645893
20240219-13:47,4680772.5,4680772.5,4678790.0,4679625.0,0.19673700187236062
20240219-13:48,4679625.0,4681215.0,4679425.0,4680735.0,0.19677281286670678
20240219-13:49,4680695.0,4680767.5,4678482.5,4678537.5,0.19758461182018963
20240219-13:50,4678530.0,4679935.0,4678487.5,4679612.5,0.1972923216856442
20240219-13:51,4679677.5,4680880.0,4679625.0,4680490.0,0.19717387916430656
20240219-13:52,4680460.0,4681615.0,4680115.0,4681615.0,0.1972436902567585
20240219-13:53,4682150.0,4682727.5,4681730.0,4682162.5,0.1969966304416233
20240219-13:54,4682080.0,4682080.0,4680250.0,4680655.0,0.19706570323125272
20240219-13:55,4681200.0,4681900.0,4680392.5,4680475.0,0.19773571012546817
20240219-13:56,4680505.0,4682780.0,4680480.0,4682650.0,0.19798015864750557
20240219-13:57,4682650.0,4682692.5,4681372.5,4682495.0,0.19751235033948134
20240219-13:58,4682420.0,4686212.5,4682255.0,4682842.5,0.1968852955765078
20240219-13:59,4682757.5,4684570.0,4682712.5,4684060.0,0.19734515004190942
20240219-14:00,4684065.0,4684950.0,4682675.0,4684500.0,0.19791746011706796
20240219-14:01,4684377.5,4685737.5,4683492.5,4683802.5,0.19922852480571038
20240219-14:02,4683765.0,4684737.5,4682315.0,4684560.0,0.1986486768357207
20240219-14:03,4684612.5,4685430.0,4682750.0,4682790.0,0.19909024424810998
20240219-14:04,4682800.0,4684597.5,4682735.0,4683935.0,0.19940827665045396
20240219-14:05,4684020.0,4685332.5,4683607.5,4684115.0,0.2001581927894391
20240219-14:06,4684112.5,4688047.5,4684000.0,4685830.0,0.2011829612181869
20240219-14:07,4685830.0,4687405.0,4685830.0,4685960.0,0.2019066713420476
20240219-14:08,4686570.0,4687897.5,4686155.0,4686512.5,0.20118984928049782
20240219-14:09,4686352.5,4687067.5,4680695.0,4680695.0,0.20002438145077928
20240219-14:10,4680560.0,4681922.5,4676117.5,4679492.5,0.19639837306602784
20240219-14:11,4679590.0,4683547.5,4679590.0,4682792.5,0.19552127897192273
20240219-14:12,4682845.0,4683327.5,4679305.0,4679950.0,0.1952871754181197
20240219-14:13,4679950.0,4679950.0,4678152.5,4678450.0,0.19537180599811071
20240219-14:14,4678660.0,4680417.5,4678312.5,4679412.5,0.19490650304301665
20240219-14:15,4679417.5,4681247.5,4678740.0,4681197.5,0.19464264283312804
20240219-14:16,4681062.5,4681162.5,4679630.0,4679660.0,0.19408214999768622
20240219-14:17,4679617.5,4679787.5,4676707.5,4677242.5,0.1948215228805084
20240219-14:18,4677050.0,4679060.0,4677050.0,4678740.0,0.19540812050532372
20240219-14:19,4678762.5,4678762.5,4676242.5,4677280.0,0.19543695087437057
20240219-14:20,4677200.0,4678395.0,4676742.5,4677500.0,0.1949196622643554
20240219-14:21,4677270.0,4679747.5,4676960.0,4679672.5,0.19406141148404651
20240219-14:22,4679705.0,4682172.5,4679705.0,4681727.5,0.19313689635610928
20240219-14:23,4681787.5,4682700.0,4681175.0,4681770.0,0.1933542708877176
20240219-14:24,4681915.0,4682345.0,4681375.0,4682237.5,0.19349387675139332
20240219-14:25,4682002.5,4682647.5,4681880.0,4682302.5,0.19366940174718933
20240219-14:26,4682287.5,4682625.0,4681992.5,4682545.0,0.19363645126750156
20240219-14:27,4682505.0,4682587.5,4681217.5,4681425.0,0.1938285097391537
20240219-14:28,4681457.5,4684582.5,4681240.0,4683682.5,0.19401847488413476
20240219-14:29,4683717.5,4683935.0,4682250.0,4683747.5,0.1944760547788981
